timestamp,participant_id,condition,event_type,waypoint_id,head_rotation_x,head_rotation_y,head_rotation_z,device_active,confidence_rating,mission_id,difficulty_rating,verification_correct,beam_content_type,session_id,mission_set,trigger_id,trigger_type,cause,duration_s,distance_m,anchor_bound,arrow_visible,extra_data
2026-03-15T20:19:10.579,P02,glass_only,BEAM_INFO_CARD_CLOSED,,26.2,104.8,0.0,,,A2,,,s1_card_02,P02_20260315_201709,Set1,,,,33.1,,,,"{""view_duration_s"":33.1}"
2026-03-15T20:19:11.933,P02,glass_only,PAUSE_END,WP04,38.6,98.5,1.9,,,A2,,,,P02_20260315_201709,Set1,,,,6.6,,,,"{""duration_s"":6.6,""position"":""(21.26, -0.10, -10.42)""}"
2026-03-15T20:19:15.162,P02,glass_only,NAV_STATE_SNAPSHOT,WP04,8.2,108.8,2.6,,,A2,,,,P02_20260315_201709,Set1,,,,,12.03,false,true,"{""anchor_bound"":false,""player_pos"":""(23.03, 1.09, -11.22)"",""target_pos"":""(36.00, 0.00, 57.00)"",""distance_m"":12.03,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""anchor_2""}"
2026-03-15T20:19:20.189,P02,glass_only,NAV_STATE_SNAPSHOT,WP04,39.2,103.4,4.3,,,A2,,,,P02_20260315_201709,Set1,,,,,8.67,false,true,"{""anchor_bound"":false,""player_pos"":""(26.69, 1.00, -12.90)"",""target_pos"":""(36.00, 0.00, 57.00)"",""distance_m"":8.67,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""anchor_2""}"
2026-03-15T20:19:25.184,P02,glass_only,NAV_STATE_SNAPSHOT,WP04,31.6,104.9,5.3,,,A2,,,,P02_20260315_201709,Set1,,,,,5.87,false,true,"{""anchor_bound"":false,""player_pos"":""(30.73, 1.00, -14.91)"",""target_pos"":""(36.00, 0.00, 57.00)"",""distance_m"":5.87,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""anchor_2""}"
2026-03-15T20:19:30.196,P02,glass_only,NAV_STATE_SNAPSHOT,WP04,36.6,102.2,5.6,,,A2,,,,P02_20260315_201709,Set1,,,,,5.86,false,true,"{""anchor_bound"":false,""player_pos"":""(34.57, 0.98, -16.70)"",""target_pos"":""(36.00, 0.00, 57.00)"",""distance_m"":5.86,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""anchor_2""}"
2026-03-15T20:19:33.535,P02,glass_only,MANUAL_CALIBRATION,WP04,40.3,96.9,5.2,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""camera_pos"":""(36.69, -17.77)"",""fallback_pos"":""(36.00, 57.00)"",""heading_offset"":-250.9}"
2026-03-15T20:19:33.539,P02,glass_only,WAYPOINT_REACHED,WP04,40.3,96.9,5.2,,,A2,,,,P02_20260315_201709,Set1,,,radius,,,,,"{""cause"":""radius"",""is_target"":false}"
2026-03-15T20:19:35.204,P02,glass_only,NAV_STATE_SNAPSHOT,WP05,41.9,85.6,1.5,,,A2,,,,P02_20260315_201709,Set1,,,,,9.38,false,true,"{""anchor_bound"":false,""player_pos"":""(37.20, 1.00, -18.12)"",""target_pos"":""(36.00, 0.00, 66.00)"",""distance_m"":9.38,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:19:37.380,P02,glass_only,PAUSE_START,WP05,31.5,112.3,0.1,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""position"":""(37.13, -0.08, -18.16)""}"
2026-03-15T20:19:40.208,P02,glass_only,NAV_STATE_SNAPSHOT,WP05,31.8,113.4,2.2,,,A2,,,,P02_20260315_201709,Set1,,,,,9.41,false,true,"{""anchor_bound"":false,""player_pos"":""(37.24, 1.04, -18.14)"",""target_pos"":""(36.00, 0.00, 66.00)"",""distance_m"":9.41,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:19:45.218,P02,glass_only,NAV_STATE_SNAPSHOT,WP05,7.7,102.3,347.8,,,A2,,,,P02_20260315_201709,Set1,,,,,9.63,false,true,"{""anchor_bound"":false,""player_pos"":""(37.48, 1.06, -18.20)"",""target_pos"":""(36.00, 0.00, 66.00)"",""distance_m"":9.63,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:19:45.496,P02,glass_only,PAUSE_END,WP05,9.5,97.3,348.8,,,A2,,,,P02_20260315_201709,Set1,,,,10.2,,,,"{""duration_s"":10.2,""position"":""(37.55, -0.05, -18.27)""}"
2026-03-15T20:19:49.739,P02,glass_only,GLASS_ARROW_HIDDEN,,46.7,85.9,4.7,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:19:49.739,P02,glass_only,ARRIVAL_FORCED,,46.7,85.9,4.7,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""A2"",""forced"":true}"
2026-03-15T20:19:49.743,P02,glass_only,MISSION_ARRIVAL,WP05,46.7,85.9,4.7,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""A2""}"
2026-03-15T20:19:49.745,P02,glass_only,WAYPOINT_REACHED,WP06,46.7,85.9,4.7,,,A2,,,,P02_20260315_201709,Set1,,,pass_through,,,,,"{""cause"":""pass_through"",""is_target"":false}"
2026-03-15T20:19:50.226,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,47.1,95.0,6.5,,,A2,,,,P02_20260315_201709,Set1,,,,,8.12,false,false,"{""anchor_bound"":false,""player_pos"":""(37.79, 0.98, -18.15)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":8.12,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:19:51.044,P02,glass_only,PAUSE_START,WP07,46.1,109.0,5.0,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""position"":""(37.82, -0.13, -18.22)""}"
2026-03-15T20:19:52.397,P02,glass_only,VERIFICATION_ANSWERED,WP05,34.7,116.3,0.9,,,A2,,true,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""A2"",""answer"":0,""correct"":true,""rt_s"":2.7}"
2026-03-15T20:19:55.233,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,34.0,118.5,3.1,,,A2,,,,P02_20260315_201709,Set1,,,,,8.13,false,false,"{""anchor_bound"":false,""player_pos"":""(37.83, 1.02, -18.25)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":8.13,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:19:56.561,P02,glass_only,CONFIDENCE_RATED,WP05,34.7,118.1,4.0,,4,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""A2"",""rating"":4}"
2026-03-15T20:19:58.914,P02,glass_only,DIFFICULTY_RATED,,34.3,118.9,4.0,,,A2,2,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""A2"",""rating"":2}"
2026-03-15T20:19:58.915,P02,glass_only,MISSION_COMPLETE,,34.3,118.9,4.0,,,A2,,true,,P02_20260315_201709,Set1,,,,56.4,,,,"{""mission_id"":""A2"",""correct"":true,""duration_s"":56}"
2026-03-15T20:20:00.182,P02,glass_only,PAUSE_END,WP07,44.6,114.1,359.9,,,A2,,,,P02_20260315_201709,Set1,,,,11.2,,,,"{""duration_s"":11.2,""position"":""(37.90, -0.11, -18.37)""}"
2026-03-15T20:20:00.252,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,44.6,114.1,359.9,,,A2,,,,P02_20260315_201709,Set1,,,,,8.13,false,false,"{""anchor_bound"":false,""player_pos"":""(37.90, 1.01, -18.40)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":8.13,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:00.916,P02,glass_only,BEAM_MAP_ZOOMED,,40.6,176.5,356.1,,,A2,,,,P02_20260315_201709,Set1,,,,,,,,"{""zoom_level"":2.6}"
2026-03-15T20:20:00.917,P02,glass_only,MISSION_START,,40.6,176.5,356.1,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""B2"",""type"":""B_AmbiguousDecision"",""briefing"":""Find the network research lab near this corner.""}"
2026-03-15T20:20:00.919,P02,glass_only,TRIGGER_ACTIVATED,,40.6,176.5,356.1,,,B2,,,,P02_20260315_201709,Set1,T3,T3_LowResolution,,,,,,"{""trigger_type"":""T3_LowResolution"",""trigger_id"":""T3""}"
2026-03-15T20:20:00.920,P02,glass_only,GLASS_ARROW_OFFSET,,40.6,176.5,356.1,,,B2,,,,P02_20260315_201709,Set1,T3,,,,,,,"{""spread_angle"":30.0,""trigger_id"":""T3""}"
2026-03-15T20:20:03.735,P02,glass_only,GLASS_ARROW_SHOWN,,26.1,306.7,5.1,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:20:05.260,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,14.9,298.5,357.0,,,B2,,,,P02_20260315_201709,Set1,,,,,8.65,false,true,"{""anchor_bound"":false,""player_pos"":""(37.18, 1.10, -18.07)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":8.65,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:10.275,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,21.3,305.7,0.1,,,B2,,,,P02_20260315_201709,Set1,,,,,10.34,false,true,"{""anchor_bound"":false,""player_pos"":""(35.21, 1.06, -17.52)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":10.34,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:11.926,P02,glass_only,PAUSE_START,WP07,21.8,303.5,359.8,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""position"":""(35.24, -0.06, -17.53)""}"
2026-03-15T20:20:13.435,P02,glass_only,PAUSE_END,WP07,43.9,282.2,5.2,,,B2,,,,P02_20260315_201709,Set1,,,,3.5,,,,"{""duration_s"":3.5,""position"":""(35.17, -0.11, -17.58)""}"
2026-03-15T20:20:13.951,P02,glass_only,GLASS_ARROW_HIDDEN,,45.0,285.7,5.9,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:20:13.951,P02,glass_only,ARRIVAL_FORCED,,45.0,285.7,5.9,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""B2"",""forced"":true}"
2026-03-15T20:20:13.958,P02,glass_only,MISSION_ARRIVAL,WP06,45.0,285.7,5.9,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""B2""}"
2026-03-15T20:20:15.271,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,359.0,335.7,6.2,,,B2,,,,P02_20260315_201709,Set1,,,,,10.56,false,false,"{""anchor_bound"":false,""player_pos"":""(34.94, 1.09, -17.33)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":10.56,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:17.257,P02,glass_only,VERIFICATION_ANSWERED,WP06,3.2,301.7,1.4,,,B2,,true,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""B2"",""answer"":1,""correct"":true,""rt_s"":3.3}"
2026-03-15T20:20:19.045,P02,glass_only,PAUSE_START,WP07,3.8,303.7,2.4,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""position"":""(34.38, -0.03, -17.37)""}"
2026-03-15T20:20:20.299,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,4.1,304.4,2.8,,,B2,,,,P02_20260315_201709,Set1,,,,,11.11,false,false,"{""anchor_bound"":false,""player_pos"":""(34.38, 1.09, -17.38)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":11.11,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:21.267,P02,glass_only,CONFIDENCE_RATED,WP06,5.5,305.0,3.1,,5,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""B2"",""rating"":5}"
2026-03-15T20:20:24.181,P02,glass_only,DIFFICULTY_RATED,,4.8,304.8,2.7,,,B2,4,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""B2"",""rating"":4}"
2026-03-15T20:20:24.183,P02,glass_only,MISSION_COMPLETE,,4.8,304.8,2.7,,,B2,,true,,P02_20260315_201709,Set1,,,,23.3,,,,"{""mission_id"":""B2"",""correct"":true,""duration_s"":23}"
2026-03-15T20:20:24.183,P02,glass_only,TRIGGER_RESPONSE,,4.8,304.8,2.7,,,B2,,,,P02_20260315_201709,Set1,T3,T3_LowResolution,none,23.3,,,,"{""trigger_id"":""T3"",""trigger_type"":""T3_LowResolution"",""reaction_time_s"":23.3,""first_action"":""none""}"
2026-03-15T20:20:24.183,P02,glass_only,TRIGGER_DEACTIVATED,,4.8,304.8,2.7,,,B2,,,,P02_20260315_201709,Set1,T3,T3_LowResolution,,23.3,,,,"{""trigger_type"":""T3_LowResolution"",""duration_s"":23.3}"
2026-03-15T20:20:24.184,P02,glass_only,GLASS_ARROW_SHOWN,,4.8,304.8,2.7,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:20:25.309,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,14.8,304.6,4.9,,,B2,,,,P02_20260315_201709,Set1,,,,,11.14,false,true,"{""anchor_bound"":false,""player_pos"":""(34.36, 1.06, -17.40)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":11.14,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:26.182,P02,glass_only,BEAM_MAP_ZOOMED,,15.9,309.1,3.4,,,B2,,,,P02_20260315_201709,Set1,,,,,,,,"{""zoom_level"":3.0}"
2026-03-15T20:20:26.183,P02,glass_only,MISSION_START,,15.9,309.1,3.4,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""C1"",""type"":""C_InfoIntegration"",""briefing"":""Check rooms B104 and B105 (professor offices). Select the one with more detailed information posted on the door and wall signs.""}"
2026-03-15T20:20:28.292,P02,glass_only,GLASS_ARROW_SHOWN,,17.5,309.2,4.0,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:20:29.740,P02,glass_only,PAUSE_END,WP07,37.5,297.6,8.2,,,C1,,,,P02_20260315_201709,Set1,,,,12.7,,,,"{""duration_s"":12.7,""position"":""(34.28, -0.11, -17.41)""}"
2026-03-15T20:20:30.309,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,34.1,303.4,3.4,,,C1,,,,P02_20260315_201709,Set1,,,,,11.35,false,true,"{""anchor_bound"":false,""player_pos"":""(34.09, 1.00, -17.15)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":11.35,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:35.301,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,14.5,346.2,17.7,,,C1,,,,P02_20260315_201709,Set1,,,,,13.22,false,true,"{""anchor_bound"":false,""player_pos"":""(32.00, 1.02, -15.61)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":13.22,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:40.312,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,45.9,273.9,1.3,,,C1,,,,P02_20260315_201709,Set1,,,,,16.57,false,true,"{""anchor_bound"":false,""player_pos"":""(28.65, 1.00, -14.04)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":16.57,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:45.324,P02,glass_only,NAV_STATE_SNAPSHOT,WP07,42.2,272.7,0.7,,,C1,,,,P02_20260315_201709,Set1,,,,,20.16,false,true,"{""anchor_bound"":false,""player_pos"":""(25.18, 1.07, -12.45)"",""target_pos"":""(36.00, 0.00, 48.00)"",""distance_m"":20.16,""arrow_visible"":true,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:45.674,P02,glass_only,GLASS_ARROW_HIDDEN,,41.9,280.1,1.8,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:20:45.675,P02,glass_only,ARRIVAL_FORCED,,41.9,280.1,1.8,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""C1"",""forced"":true}"
2026-03-15T20:20:45.681,P02,glass_only,MISSION_ARRIVAL,WP07,41.9,280.1,1.8,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""C1""}"
2026-03-15T20:20:49.159,P02,glass_only,PAUSE_START,WP08,2.1,331.2,3.9,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""position"":""(24.90, 0.03, -12.50)""}"
2026-03-15T20:20:49.339,P02,glass_only,VERIFICATION_ANSWERED,WP07,2.1,331.1,3.9,,,C1,,true,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""C1"",""answer"":1,""correct"":true,""rt_s"":3.7}"
2026-03-15T20:20:50.336,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,0.6,330.9,4.6,,,C1,,,,P02_20260315_201709,Set1,,,,,73.96,false,false,"{""anchor_bound"":false,""player_pos"":""(24.89, 1.15, -12.51)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":73.96,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:53.062,P02,glass_only,CONFIDENCE_RATED,WP07,1.9,331.5,5.1,,5,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""C1"",""rating"":5}"
2026-03-15T20:20:55.340,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,1.4,332.1,5.3,,,C1,,,,P02_20260315_201709,Set1,,,,,73.97,false,false,"{""anchor_bound"":false,""player_pos"":""(24.88, 1.15, -12.51)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":73.97,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:20:55.803,P02,glass_only,DIFFICULTY_RATED,,1.5,332.1,5.4,,,C1,3,,,P02_20260315_201709,Set1,,,,,,,,"{""mission_id"":""C1"",""rating"":3}"
2026-03-15T20:20:55.804,P02,glass_only,MISSION_COMPLETE,,1.5,332.1,5.4,,,C1,,true,,P02_20260315_201709,Set1,,,,29.6,,,,"{""mission_id"":""C1"",""correct"":true,""duration_s"":30}"
2026-03-15T20:20:55.806,P02,glass_only,GLASS_ARROW_HIDDEN,,1.5,332.1,5.4,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,{}
2026-03-15T20:20:57.805,P02,glass_only,ROUTE_END,,42.8,330.5,12.6,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""route_id"":""Set1""}"
2026-03-15T20:20:57.806,P02,glass_only,SURVEY_START,,42.8,330.5,12.6,,,C1,,,,P02_20260315_201709,Set1,,,,,,,,"{""survey"":""post_condition""}"
2026-03-15T20:20:59.339,P02,glass_only,PAUSE_END,WP08,10.9,315.2,352.1,,,C1,,,,P02_20260315_201709,Set1,,,,12.3,,,,"{""duration_s"":12.3,""position"":""(24.82, 0.00, -12.33)""}"
2026-03-15T20:21:00.360,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,51.9,294.6,1.9,,,C1,,,,P02_20260315_201709,Set1,,,,,74.49,false,false,"{""anchor_bound"":false,""player_pos"":""(24.22, 1.02, -11.88)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":74.49,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:21:05.372,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,359.4,289.8,7.5,,,C1,,,,P02_20260315_201709,Set1,,,,,79.02,false,false,"{""anchor_bound"":false,""player_pos"":""(19.24, 1.14, -9.88)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":79.02,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:21:10.369,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,29.7,288.5,3.1,,,C1,,,,P02_20260315_201709,Set1,,,,,83.27,false,false,"{""anchor_bound"":false,""player_pos"":""(14.56, 1.08, -7.28)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":83.27,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:21:15.390,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,27.3,293.4,3.5,,,C1,,,,P02_20260315_201709,Set1,,,,,88.22,false,false,"{""anchor_bound"":false,""player_pos"":""(9.31, 1.13, -4.83)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":88.22,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:21:20.384,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,20.5,296.2,12.0,,,C1,,,,P02_20260315_201709,Set1,,,,,93.26,false,false,"{""anchor_bound"":false,""player_pos"":""(4.08, 1.17, -2.56)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":93.26,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:21:25.394,P02,glass_only,NAV_STATE_SNAPSHOT,WP08,4.1,347.9,359.6,,,C1,,,,P02_20260315_201709,Set1,,,,,97.30,false,false,"{""anchor_bound"":false,""player_pos"":""(-0.07, 1.18, -0.30)"",""target_pos"":""(36.00, 0.00, -7.00)"",""distance_m"":97.30,""arrow_visible"":false,""route"":""B"",""condition"":""glass_only"",""has_map_calib"":true,""calib_source"":""manual""}"
2026-03-15T20:21:00.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""nasa_mental_demand"", ""value"": 5, ""survey_type"": ""nasa_tlx""}"
2026-03-15T20:21:05.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""nasa_physical_demand"", ""value"": 1, ""survey_type"": ""nasa_tlx""}"
2026-03-15T20:21:10.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""nasa_temporal_demand"", ""value"": 2, ""survey_type"": ""nasa_tlx""}"
2026-03-15T20:21:15.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""nasa_performance"", ""value"": 4, ""survey_type"": ""nasa_tlx""}"
2026-03-15T20:21:20.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""nasa_effort"", ""value"": 3, ""survey_type"": ""nasa_tlx""}"
2026-03-15T20:21:25.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""nasa_frustration"", ""value"": 4, ""survey_type"": ""nasa_tlx""}"
2026-03-15T20:21:30.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_direction"", ""value"": 4, ""survey_type"": ""trust""}"
2026-03-15T20:21:35.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_reliability"", ""value"": 3, ""survey_type"": ""trust""}"
2026-03-15T20:21:40.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_confidence"", ""value"": 3, ""survey_type"": ""trust""}"
2026-03-15T20:21:45.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_accuracy"", ""value"": 5, ""survey_type"": ""trust""}"
2026-03-15T20:21:50.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_safety"", ""value"": 4, ""survey_type"": ""trust""}"
2026-03-15T20:21:55.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_destination_belief"", ""value"": 4, ""survey_type"": ""trust""}"
2026-03-15T20:22:00.000,P02,glass_only,SURVEY_ITEM_ANSWERED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""item_id"": ""trust_willingness_reuse"", ""value"": 5, ""survey_type"": ""trust""}"
2026-03-15T20:22:05.000,P02,glass_only,SURVEY_COMPLETED,,42.8,330.5,12.6,glass,,,,,,P02_20260315_201709,Set1,,,,,,,,"{""survey_type"": ""post_condition"", ""duration_s"": 65}"
